Cod. Sede;Cod. Scuola;Grado Scolastico;Cod. MIUR;Denominazione1;Denominazione2;Indirizzo;Frazione;Comune;Provincia;Tipo Unit… Scolastica;Sezione Scolastica;Tipo Insegnamento;Specializzazione;Codice Specializzazione;Anno di Corso;Classi;Maschi;Femmine
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;BROCCA- SOCIO PSICO PEDAGOGICO;442BB05;V anno;2;3;35
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;I anno;1;5;18
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;II anno;1;7;15
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;LICEO CLASSICO;4LLCLS00;III anno;1;5;18
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;IV anno;1;6;11
001270A292;0012704002;Scuola secondaria di II grado;TOPC08000P;LICEO CLASSICO;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Sede centrale;DIURNA;LICEO CLASSICO;PROGETTI VARI MINISPERIMENTAZIONE;442MM01;V anno;1;4;17
001270A292;0012704007;Scuola secondaria di II grado;TOPC08000P;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Scuola coordinata;DIURNA;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;LICEO DELLE SCIENZE UMANE-TRADIZIONALE;4LLSUS00;I anno;3;10;50
001270A292;0012704007;Scuola secondaria di II grado;TOPC08000P;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Scuola coordinata;DIURNA;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;LICEO DELLE SCIENZE UMANE-TRADIZIONALE;4LLSUS00;II anno;2;7;41
001270A292;0012704007;Scuola secondaria di II grado;TOPC08000P;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;N. ROSA;PIAZZA SAVOIA 19;;SUSA;TORINO;Scuola coordinata;DIURNA;EX IST. E SC. MAGISTR / LICEO SCIENZE UMANE;LICEO DELLE SCIENZE UMANE-TRADIZIONALE;4LLSUS00;III anno;2;2;35
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;BROCCA- SCIENTIFICO TECNOLOGICO;222BB04;IV anno;1;12;11
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;BROCCA- SCIENTIFICO TECNOLOGICO;222BB04;V anno;1;11;7
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - ART. ELETTRONICA ;2TCELT01;III anno;1;27;1
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - BIENNIO;2TCELTNN;I anno;2;43;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;ELETTRONICA ED ELETTROTECNICA - BIENNIO;2TCELTNN;II anno;1;20;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTRONICA E TELECOMUNICAZIONI;222ZZ05;IV anno;1;14;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO ELETTRONICA E TELECOMUNICAZIONI;222ZZ05;V anno;1;17;2
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO MECCANICA;222ZZ09;IV anno;1;14;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO MECCANICA;222ZZ09;V anno;1;12;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;MECCANICA, MECCATRONICA ED ENERGIA - ART. MECCANICA E MECCATRONICA;2TCMEC01;III anno;1;22;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;MECCANICA, MECCATRONICA ED ENERGIA - BIENNIO;2TCMECNN;I anno;1;21;0
001270A293;0012704001;Scuola secondaria di II grado;TOTF01701D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;MECCANICA, MECCATRONICA ED ENERGIA - BIENNIO;2TCMECNN;II anno;1;16;0
001270A293;0012704006;Scuola secondaria di II grado;TOTF01701D;LICEO SCIENTIFICO;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Scuola coordinata;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-OPZIONE SCIENZE APPLICATE;4LLSCI01;III anno;1;14;8
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;MANUTENZIONE E ASSISTENZA TECNICA - BIENNIO;1IAMANNN;I anno;1;22;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;MANUTENZIONE E ASSISTENZA TECNICA - BIENNIO;1IAMANNN;II anno;1;23;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;OPERATORE ELETTRICO;112QQ02;III anno;1;15;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;OPERATORE MECCANICO;112QQ05;III anno;1;13;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE ELETTRICHE;112ZZ02;IV anno;0;10;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE ELETTRICHE;112ZZ02;V anno;0;13;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE MECCANICHE;112ZZ04;IV anno;1;12;0
001270A293;0012704008;Scuola secondaria di II grado;TORI01701L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DELLE INDUSTRIE MECCANICHE;112ZZ04;V anno;1;7;0
001270A293;0012704009;Scuola secondaria di II grado;TORC01701X;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELLA GESTIONE AZIENDALE;114QQ02;III anno;1;3;14
001270A293;0012704009;Scuola secondaria di II grado;TORC01701X;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;I anno;1;6;19
001270A293;0012704009;Scuola secondaria di II grado;TORC01701X;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;II anno;1;0;20
001270A293;0012704009;Scuola secondaria di II grado;TORC01701X;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sezione differenziata;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;IV anno;1;1;18
001270A293;0012704010;Scuola secondaria di II grado;TORC017519;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;E. FERRARI;CORSO L. COUVERT 17/21;;SUSA;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;IV anno;1;11;12
0012723180;0012724319;Scuola secondaria di II grado;TO;ALTRI;JEAN GIONO;VIALE THOVEZ 11;;TORINO;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;I anno;1;15;8
0012723180;0012724319;Scuola secondaria di II grado;TO;ALTRI;JEAN GIONO;VIALE THOVEZ 11;;TORINO;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;II anno;1;11;15
0012723180;0012724319;Scuola secondaria di II grado;TO;ALTRI;JEAN GIONO;VIALE THOVEZ 11;;TORINO;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;III anno;1;9;11
0012723180;0012724319;Scuola secondaria di II grado;TO;ALTRI;JEAN GIONO;VIALE THOVEZ 11;;TORINO;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;IV anno;1;12;10
0012723180;0012724319;Scuola secondaria di II grado;TO;ALTRI;JEAN GIONO;VIALE THOVEZ 11;;TORINO;TORINO;Sede centrale;DIURNA;ALTRI;DIPLOMA INTERNATIONAL BACCALAUREATE INDIRIZZO SCIENTIFICO;453ZZ04;V anno;1;10;6
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;LICEO ARTISTICO-BIENNIO;4LLARTN1;I anno;1;8;13
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;LICEO ARTISTICO-BIENNIO;4LLARTN1;II anno;1;6;19
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;LICEO ARTISTICO-SCENOGRAFIA;4LLART06;III anno;1;7;13
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;PROG. AUT. SPERIM. ARTE E SPETTACOLO;552AA06;IV anno;1;10;10
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;PROG. AUT. SPERIM. ARTE E SPETTACOLO;552AA06;V anno;1;6;8
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;PROG. AUT. SPERIMENTAZIONE COREUTICO;552AA07;IV anno;1;5;10
0012724022;0012724022;Scuola secondaria di II grado;TOSL01500G;LICEO ARTISTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Sede centrale;DIURNA;LICEO ARTISTICO;PROG. AUT. SPERIMENTAZIONE COREUTICO;552AA07;V anno;1;2;6
0012724022;0012724382;Scuola secondaria di II grado;TOSL01500G;LICEO MUSICALE E COREUTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Scuola coordinata;DIURNA;LICEO MUSICALE E COREUTICO;LICEO MUSICALE E COREUTICO-SEZ COREUTICA;4LLMCO02;I anno;1;2;17
0012724022;0012724382;Scuola secondaria di II grado;TOSL01500G;LICEO MUSICALE E COREUTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Scuola coordinata;DIURNA;LICEO MUSICALE E COREUTICO;LICEO MUSICALE E COREUTICO-SEZ COREUTICA;4LLMCO02;II anno;1;0;13
0012724022;0012724382;Scuola secondaria di II grado;TOSL01500G;LICEO MUSICALE E COREUTICO;TEATRO NUOVO;CORSO MASSIMO D'AZEGLIO 17;;TORINO;TORINO;Scuola coordinata;DIURNA;LICEO MUSICALE E COREUTICO;LICEO MUSICALE E COREUTICO-SEZ COREUTICA;4LLMCO02;III anno;1;2;7
0012724033;0012724033;Scuola secondaria di II grado;TOPS01500P;LICEO SCIENTIFICO;CAIROLI;VIA SANTA TERESA 20;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;IV anno;2;13;14
0012724033;0012724033;Scuola secondaria di II grado;TOPS01500P;LICEO SCIENTIFICO;CAIROLI;VIA SANTA TERESA 20;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;V anno;2;35;19
0012724033;0012724033;Scuola secondaria di II grado;TOPS01500P;LICEO SCIENTIFICO;CAIROLI;VIA SANTA TERESA 20;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;1;3;2
0012724033;0012724033;Scuola secondaria di II grado;TOPS01500P;LICEO SCIENTIFICO;CAIROLI;VIA SANTA TERESA 20;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;1;6;3
0012724033;0012724033;Scuola secondaria di II grado;TOPS01500P;LICEO SCIENTIFICO;CAIROLI;VIA SANTA TERESA 20;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;III anno;1;12;1
0012724034;0012724034;Scuola secondaria di II grado;TOPS025009;LICEO SCIENTIFICO;FAA' DI BRUNO;VIA LE CHIUSE 40;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;INDIRIZZO GENERALE;441GG00;V anno;1;15;11
0012724034;0012724034;Scuola secondaria di II grado;TOPS025009;LICEO SCIENTIFICO;FAA' DI BRUNO;VIA LE CHIUSE 40;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;I anno;1;7;9
0012724034;0012724034;Scuola secondaria di II grado;TOPS025009;LICEO SCIENTIFICO;FAA' DI BRUNO;VIA LE CHIUSE 40;;TORINO;TORINO;Sede centrale;DIURNA;LICEO SCIENTIFICO;LICEO SCIENTIFICO-TRADIZIONALE;4LLSCI00;II anno;1;10;4
